cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
AVKR,interneuron,GS,15,14,29,97,52,149,403,0.00317093129386586,2494.00446375531,0.0196236148912229,Inf,0.00326754957052196,0.116625310173697,0.0062902042966351,0.243512938674229
DVC,interneuron,GS,13,24,37,37,163,200,11028,0.086771787366632,10401.7746366929,0.0818444484050366,Inf,0.00270161558267559,0.128224582701062,0.00646976491557224,0.335580906616567
AVJL,interneuron,GS,10,14,24,30,36,66,367,0.00288767192270167,2712.18990136618,0.0213403668316352,Inf,0.00171997357138072,0.117647058823529,0.00286692242337883,0.202512254901961
AVJR,interneuron,GS,1,8,9,1,12,13,0,0,12.6530200828204,9.95579586663236e-05,Inf,0.00240401079966673,0.214285714285714,0.00334710589528193,0.304761904761905
PVT,interneuron,GS,4,13,17,10,59,69,15,0.000118024737985082,532.430584812272,0.00418933201784748,Inf,0.00483475438170766,0.218045112781955,0.00650214559218623,0.303258145363409
AVDL,interneuron,GS,18,20,38,184,79,263,1509,0.0118732886412992,1403.18351245187,0.0110406910934746,Inf,0.00308299039617522,0.0971428571428571,0.00606359270951681,0.22172619047619
AVDR,interneuron,GS,23,27,50,120,82,202,544,0.00428036383092563,1377.52349012619,0.0108387899326959,Inf,0.00279146021793337,0.123977086743044,0.00671692717001732,0.337475644922453
AVL,interneuron,GS,17,12,29,49,45,94,585,0.00460296478141819,2485.44931818459,0.0195563003035958,Inf,0.00184528438065326,0.13375,0.0035118959229436,0.261458333333333
PVWL,interneuron,GS,5,0,5,18,0,18,0,0,0,0,Inf,0.0125253790917662,0.6,0.012509552745279,0.7125
PVWR,interneuron,GS,5,0,5,17,0,17,0,0,0,0,Inf,0.0196560307009355,0.7,0.0165612332058163,0.775
RIAL,interneuron,GS,29,22,51,597,521,1118,5706.5,0.0449005444874579,2891.67794845656,0.0227526354802549,Inf,0.0132641647237647,0.182501979414093,0.0345702482101771,0.397723278152463
RIAR,interneuron,GS,25,23,48,619,694,1313,15689,0.12344600761653,3174.30889364224,0.0249764650303893,Inf,0.0146028536678253,0.156669650850492,0.0335125142897829,0.39826917338108
RIML,interneuron,GS,18,17,35,216,170,386,7822,0.0615459667012873,2304.78159777822,0.0181347496127075,Inf,0.00513967982515217,0.137755102040816,0.0121180594412561,0.34250283446712
RIMR,interneuron,GS,13,21,34,166,185,351,4573,0.0359818084537186,2525.63169077086,0.0198724679033366,Inf,0.00553975415748379,0.137837837837838,0.0136732549314286,0.354422994422994
AVEL,interneuron,GS,25,12,37,296,105,401,8905,0.0700673527838102,2465.58554263906,0.0194000058433187,Inf,0.00345069973416181,0.0870870870870871,0.00886463387752345,0.249413699413699
AVER,interneuron,GS,14,16,30,136,116,252,3098,0.0243760425518522,1512.16594471336,0.0118981992943172,Inf,0.00293496535516807,0.0816091954022989,0.00577524454147354,0.178716475095785
RMFL,interneuron,GS,8,0,8,25,0,25,0,0,0,0,Inf,0.00593638130445913,0.303571428571429,0.0107054364412186,0.491071428571429
RMFR,interneuron,GS,6,3,9,40,12,52,343,0.00269883234192553,398.798734723729,0.00313787441163668,Inf,0.00795413469447066,0.222222222222222,0.0140428666983152,0.413888888888889
RID,interneuron,GS,6,2,8,15,2,17,350,0.00275391055298524,698.553963892203,0.00549644323712117,Inf,0.00269407458327576,0.222222222222222,0.00262472084526927,0.212962962962963
AVBL,interneuron,GS,33,10,43,375,29,404,583,0.00458722814968684,1531.43162539719,0.0120497877553048,Inf,0.00382190622771107,0.117647058823529,0.0104790054381981,0.340788013318535
AVBR,interneuron,GS,33,20,53,360,37,397,1253,0.00985899977968716,5396.25077286522,0.0424594055712808,Inf,0.00318039576076682,0.119169096209913,0.00854612096362913,0.33997986949882
AVAL,interneuron,GS,39,43,82,551,350,901,27188.5,0.213927705913826,10016.5911863579,0.0788137033515715,Inf,0.00341554745339196,0.0895229468599034,0.0112512781502521,0.294492789567518
AVAR,interneuron,GS,40,46,86,528,381,909,19952,0.15698863815189,10603.454294574,0.0834313276569259,Inf,0.00328115166910388,0.0884530992868897,0.0104310111832146,0.276828324582713
PVCL,interneuron,GS,28,20,48,200,78,278,1031.5,0.00811616781544078,3599.1656012402,0.0283193718034196,Inf,0.00312001170386587,0.127669039145907,0.00845386786608563,0.358553988024629
PVCR,interneuron,GS,16,23,39,185,107,292,2909.5,0.022892865011173,1430.75979587813,0.0112576700018737,Inf,0.00542927588738639,0.161005434782609,0.0113808783941475,0.367289402173913
RIPL,interneuron,GS,8,0,8,169,0,169,0,0,0,0,Inf,0.0115990382240767,0.142857142857143,0.0115990382240767,0.142857142857143
RIPR,interneuron,GS,15,0,15,216,0,216,0,0,0,0,Inf,0.00699929487956407,0.142857142857143,0.0119935361929179,0.267301587301587
URADL,motorneuron,GS,2,1,3,14,16,30,0,0,1,7.86831586567211e-06,Inf,0.0103092783505155,0.166666666666667,0.0103092783505155,0.166666666666667
URADR,motorneuron,GS,2,2,4,13,26,39,5,3.93415793283606e-05,3.31145510835913,2.60555747675631e-05,Inf,0.0134296218140184,0.333333333333333,0.010917579083595,0.25
URAVL,motorneuron,GS,2,4,6,38,37,75,12,9.44197903880653e-05,15.5165838694302,0.000122089383040869,Inf,0.0152368470552086,0.3,0.0158378567938911,0.3
URAVR,motorneuron,GS,3,2,5,30,27,57,8,6.29465269253769e-05,2.23302418255979,1.75701396040647e-05,Inf,0.021588508677874,0.5,0.0222096601380811,0.491666666666667
RMEL,motorneuron,GS,6,3,9,32,5,37,2.5,1.96707896641803e-05,53.8327650997832,0.000423573199727624,Inf,0.00381915241823803,0.314285714285714,0.00456154584292243,0.107142857142857
RMER,motorneuron,GS,12,2,14,67,5,72,699,0.00549995279010481,724.20394712071,0.00569826540711225,Inf,0.00468893133295573,0.233333333333333,0.00644330560992174,0.150252525252525
RMED,motorneuron,GS,7,4,11,99,25,124,41,0.000322600950492557,57.5927987625625,0.000453158332251932,Inf,0.00447410673099407,0.172727272727273,0.00867360586197352,0.275606060606061
RMEV,motorneuron,GS,8,1,9,49,3,52,13,0.000102288106253737,126.533760847256,0.000995607598017624,Inf,0.00524133786188787,0.180555555555556,0.00522860838622105,0.219907407407407
RMDDL,motorneuron,GS,12,1,13,331,36,367,213,0.00167595127938816,14.2333676762864,0.000111992632709269,Inf,0.0263154986015621,0.272727272727273,0.040387161431707,0.467748917748918
