assortavity,cpl,radius,diameter,transitivity,density,global_efficiency,mean_cc
-0.0377843132833588,0.585336064405032,1.57453703703704,3.90340909090909,0.00540896555793914,0.046264100862641,2.95656705009494,0.356183691889383
-0.00780960208920831,0.553700756496329,1.40480769230769,2.53583333333333,0.0056776948757616,0.046264100862641,3.04450160287165,0.374007316139872
-0.0194146287372613,0.605798722715649,1.96029285099053,4.13111111111111,0.00520090081849505,0.046264100862641,2.89034741257487,0.348300058371649
-0.0134727850145656,0.592151472246711,1.27729468599034,3.43977591036415,0.00547459194142328,0.046264100862641,2.95666937957728,0.356567193885974
-0.0235161117074337,0.603059928286128,1.4047619047619,3.53257166746297,0.00550038145564917,0.046264100862641,2.93446176779472,0.353179215886318
-0.0178911024696219,0.606170932025943,1.33333333333333,3.44824016563147,0.00551950137665171,0.046264100862641,2.83403109895477,0.361160892131762
-0.0385755775791013,0.620092360591874,2.12941176470588,3.33612902901696,0.00547709174488197,0.046264100862641,2.86693147660903,0.362286360811553
-0.0364744422236348,0.592969411279779,1.35526315789474,2.67222222222222,0.00542284985193928,0.046264100862641,3.03221833585614,0.360678230899739
-0.00827611689810098,0.597279639189165,1.44444444444444,2.74472728542496,0.00540556902266519,0.046264100862641,3.03285447571643,0.36796195459785
-0.0186058726006708,0.600605382721821,1.80483018443545,4.06628787878788,0.0055941573840867,0.046264100862641,2.98745731460621,0.34322206641689
-0.0346094550812198,0.603032523236107,1.38516057585825,2.91103953517747,0.0054838496704481,0.046264100862641,2.85413343823367,0.371269413298828
-0.0108590813474159,0.6014673705012,1.30787037037037,3.60818713450292,0.00568114626477848,0.046264100862641,2.90188804573807,0.368102825455836
0.0142486550437533,0.582290326640233,1.37037037037037,2.63553756185335,0.00569109442308569,0.046264100862641,2.98143590744565,0.375018587279843
-0.00842141245591527,0.598643213853143,2.06888888888889,3.43333333333333,0.00531681781604181,0.046264100862641,2.86999190173586,0.365810557768822
-0.0444082004686147,0.597895429327614,1.35781620340444,3.58472785665991,0.00525965193681341,0.046264100862641,2.92002538337999,0.351373933404696
0.00643990568074225,0.578461204148906,1.42800865800866,3.375,0.00557156599751469,0.046264100862641,3.10358336732133,0.364150945148885
-0.0259157161583364,0.57106025403123,1.6,2.95897435897436,0.00518599881538877,0.046264100862641,3.04648383986426,0.356439825962464
-0.0652177683046754,0.61406647695616,1.65789112847936,4.63888888888889,0.00506319312006493,0.046264100862641,2.9393841831654,0.347665533842079
0.0105569770668281,0.5932420894932,1.32209956709957,3.3809559004681,0.00546367811093203,0.046264100862641,2.92721935500783,0.367588675108848
-0.0146579648971768,0.61093041472012,1.58711433756806,3.14625,0.00547207314826275,0.046264100862641,2.81068563879338,0.362810386890055
0.00963496473380605,0.59760939605491,1.5,3.43852100447472,0.00536546796848476,0.046264100862641,2.87023697096715,0.356229002938956
-0.023542224089938,0.602479425144538,1.74871001031992,3.903191803037,0.00517182376473572,0.046264100862641,2.90631595876536,0.356786664559848
-0.00951235681919602,0.588487258684062,1.6268115942029,3.35062111801242,0.00563162736792935,0.046264100862641,2.93958124541097,0.360793035593349
-0.028444288069707,0.599020353012521,1.65833333333333,3.31458333333333,0.00514118887487209,0.046264100862641,2.85615468980691,0.352650641145917
-0.021849459815488,0.593330268108595,1.61227106227106,3.01067554940506,0.00521729437049719,0.046264100862641,2.90809141784396,0.352915978498699
0.000405323138835217,0.581115569793543,1.65890491933783,3.35519561328459,0.00533448962500508,0.046264100862641,3.09898308116374,0.360868305203434
-0.0157884635694119,0.582127983577779,1.8859649122807,3.29089550800077,0.00528293444205323,0.046264100862641,3.00300122812331,0.348795504901129
-0.0350269817215208,0.609573132254417,1.56666666666667,3.69791666666667,0.00530345323829809,0.046264100862641,2.88700377131113,0.364105384905053
-0.0109511769347053,0.589099323109651,2.05798319327731,3.45336837075968,0.00549364073499371,0.046264100862641,2.93129372803451,0.366992707743255
-0.0454888801852196,0.621484927920082,2.06212121212121,4.1659649122807,0.00531951347322593,0.046264100862641,2.85115695529479,0.346217312116902
-0.0505024865377423,0.557988047185808,1.33333333333333,3.04063586686538,0.00505485167442257,0.046264100862641,3.08004950950997,0.370649518071745
-0.0210814001731144,0.579548675445989,1.32875457875458,2.48610421836228,0.00519180747840597,0.046264100862641,2.95319270742467,0.357746770725188
