cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
AIBL,interneuron,GS,33,23,56,260,172,432,2175.5,0.0682788274433494,899.176084016452,0.028220955496091,1.22619047619048,0.0130176285329594,0.167429692609549,0.0365586891809221,0.394887905901277
AIBR,interneuron,GS,31,25,56,284,126,410,1104,0.0346494256481075,975.340089867026,0.0306113894252409,1.30519480519481,0.0117855834664107,0.153695225637672,0.0295807056635354,0.46022454763462
AIML,interneuron,GS,8,18,26,20,59,79,449,0.0140920218442031,225.338708211922,0.00707233407230939,1.33333333333333,0.00963906731278528,0.233438485804416,0.0194669674235378,0.508964248159832
AIMR,interneuron,GS,8,23,31,17,66,83,298.5,0.00936852677170297,238.187822895164,0.00747560802508203,1.33491295938104,0.00925927192368444,0.257608695652174,0.0199801241183319,0.473279436152571
AINL,interneuron,GS,7,13,20,8,45,53,83,0.00260498399347185,181.522063089938,0.00569713335917198,1.38651357094562,0.00589342988777008,0.165775401069519,0.0111431351976041,0.306932773109244
AINR,interneuron,GS,4,18,22,7,53,60,0,0,113.920707120602,0.00357544118764052,1.3779412461502,0.00942755744663741,0.275330396475771,0.0174359174223988,0.336936592818946
AIYL,interneuron,GS,12,12,24,121,191,312,1542,0.0483962086498023,246.084277962469,0.0077234410257507,1.22683013503909,0.0302348361949363,0.283333333333333,0.0500931231536914,0.512746913580247
AIYR,interneuron,GS,12,14,26,130,202,332,1137,0.0356851421756324,212.519550911198,0.00667000034245176,1.25203081232493,0.0251149876173903,0.292452830188679,0.044362444021669,0.596305031446541
AIZL,interneuron,GS,23,19,42,216,247,463,4293,0.1347373046262,503.355864939684,0.0157979996528681,1.21190476190476,0.0175639990444297,0.202464788732394,0.039382494437444,0.491950312989046
AIZR,interneuron,GS,18,16,34,206,187,393,2375,0.0745402046324776,357.788890575983,0.0112293293131625,1.23774509803922,0.0217274636779854,0.232851985559567,0.0460365198788725,0.526594464500602
ALA,interneuron,GS,5,6,11,12,22,34,81,0.00254221329483397,82.1349808169237,0.00257783506424342,1.5171568627451,0.00718049834580971,0.175925925925926,0.0106255232762208,0.257561728395062
ALML,sensory,GS,12,16,28,20,58,78,157,0.00492749984307325,264.383421490798,0.00829776603762468,1.4493746993747,0.00900175391075276,0.276280323450135,0.0191444948641428,0.425291088222123
ALMR,sensory,GS,4,8,12,8,32,40,12,0.000376624191827255,23.7458137954159,0.000745270660831584,1.43952702702703,0.00572901043409259,0.207692307692308,0.010774197325306,0.358974358974359
ALNL,sensory,GS,4,8,12,14,21,35,0,0,31.6966700591455,0.000994811062053402,1.36363636363636,0.0134624092760678,0.3125,0.021227221711244,0.489583333333333
ALNR,sensory,GS,9,7,16,23,25,48,0,0,116.903351392553,0.00366905252000982,1.4344246031746,0.0113944643094621,0.21304347826087,0.016476589179552,0.311304347826087
AQR,sensory,GS,9,19,28,32,84,116,380,0.0119264327411964,112.772690268064,0.00353941027769957,1.4047619047619,0.0192509492880918,0.347708894878706,0.0348032961549425,0.637241689128481
ASEL,sensory,GS,13,17,30,37,129,166,352,0.0110476429602661,302.550633076917,0.00949565730578484,1.25808013503909,0.0184335899700089,0.26518691588785,0.0323727032512163,0.501947040498442
ASER,sensory,GS,21,17,38,78,115,193,1265,0.0397024668884565,344.109529824011,0.0107999977975021,1.23585992907801,0.0162607639353926,0.276086956521739,0.0335052915696004,0.57719806763285
ASGL,sensory,GS,7,4,11,17,67,84,5,0.00015692674659469,78.8012643666305,0.00247320520892067,1.27650103519669,0.0282791757403916,0.330188679245283,0.0324499226438353,0.405660377358491
ASGR,sensory,GS,11,4,15,26,75,101,0,0,20.0947096612937,0.000630679482182339,1.2545208025183,0.0271547052453296,0.407766990291262,0.035828042529335,0.632281553398058
ASHL,sensory,GS,10,20,30,22,141,163,124,0.0038917833155483,172.059130786161,0.00540013592323649,1.29642857142857,0.0180748081895256,0.294871794871795,0.0332159077008226,0.569017094017094
ASHR,sensory,GS,18,21,39,40,142,182,626,0.0196472286736551,313.196048344816,0.00982976738261303,1.27062724509533,0.0156691171730001,0.309426229508197,0.0309248632292877,0.565742147922999
ASIL,sensory,GS,5,17,22,17,43,60,29,0.0009101751302492,77.3861629810648,0.00242879175761298,1.36085992907801,0.0108856737709287,0.234649122807018,0.0202983467406215,0.470102339181286
ASIR,sensory,GS,4,12,16,6,27,33,0,0,82.0707473848728,0.00257581907554054,1.46016548463357,0.0184695712849173,0.432203389830508,0.0257213363525797,0.642302259887006
ASJL,sensory,GS,7,7,14,13,53,66,208,0.00652815265833909,196.942286429419,0.00618110245525766,1.37257799671593,0.0132883249549595,0.241573033707865,0.0208426985097454,0.44063670411985
ASJR,sensory,GS,3,3,6,10,32,42,149,0.00467641704852175,20.8144884164804,0.000653269989846224,1.34681772128581,0.0283965803229533,0.533333333333333,0.0360250969988882,0.638888888888889
ASKL,sensory,GS,9,5,14,50,48,98,163,0.00511581193898688,28.3552057304014,0.000889938036858998,1.28924466338259,0.0355154206520953,0.385057471264368,0.0524915937540948,0.626436781609195
ASKR,sensory,GS,7,12,19,27,55,82,242,0.00759525453518298,112.486989070281,0.00353044344580632,1.26348438795247,0.0153554151735576,0.30952380952381,0.0260145202811861,0.558730158730159
AUAL,interneuron,GS,8,12,20,50,89,139,176,0.00552382148013307,69.7740208699223,0.00218988201838938,1.35818135764944,0.027500712265482,0.359459459459459,0.0416473067522624,0.587387387387387
AUAR,interneuron,GS,10,10,20,51,80,131,189,0.00593183102127927,154.940371478127,0.00486285768244702,1.35722610722611,0.0254015009313012,0.364130434782609,0.0381579211128742,0.593478260869565
AVAL,interneuron,GS,51,10,61,479,63,542,1030,0.0323269097985061,415.926382312657,0.0130539947998449,1.33333333333333,0.0174754709440814,0.190384615384615,0.0405125563130327,0.483818681318681
AVAR,interneuron,GS,43,12,55,454,76,530,2284.5,0.0716998305191137,342.462123576125,0.010748293376942,1.32380952380952,0.0217880824974533,0.234735413839891,0.0463882046314219,0.544909381663113
AVBL,interneuron,GS,43,13,56,332,47,379,495.333333333333,0.0155462096959806,480.679050621457,0.0150862799140499,1.3952380952381,0.0149356330769086,0.216525146962769,0.0347213020490817,0.532669279338123
AVBR,interneuron,GS,43,8,51,329,36,365,248.666666666667,0.00780449019730923,241.476026473922,0.00757880944303314,1.3952380952381,0.0151570945182284,0.202596380802518,0.0348184827435541,0.519603986362444
AVDL,interneuron,GS,29,7,36,192,88,280,238,0.00746971313790722,70.8804602766846,0.00222460800567085,1.3484555984556,0.0249836685836995,0.298076923076923,0.0416117882889738,0.557841117216117
AVDR,interneuron,GS,34,9,43,171,107,278,486.5,0.0152689724436633,339.145660942671,0.0106442050386878,1.26923076923077,0.0191424132477555,0.241899441340782,0.0345925186571972,0.508962490023943
AVEL,interneuron,GS,43,8,51,300,32,332,275,0.00863097106270793,400.997935851654,0.0125854602928772,1.3921568627451,0.0110043777598368,0.169952681388013,0.0298578929158429,0.477871976866456
AVER,interneuron,GS,42,11,53,293,64,357,617,0.0193647605297847,726.259613205374,0.0227939116566874,1.35411255411255,0.0121264396351859,0.174817518248175,0.0312630890779805,0.492986618004866
AVFL,interneuron,GS,10,16,26,37,41,78,49.5,0.00155357479128743,115.586002062381,0.00362770705110731,1.57142857142857,0.0126047003825913,0.331230283911672,0.0215759480463064,0.607518401682439
AVFR,interneuron,GS,11,18,29,37,48,85,126.333333333333,0.00396501579729249,239.101506689709,0.0075042843101409,1.48809523809524,0.011812995205741,0.297738693467337,0.0204909707711688,0.556951423785595
AVHL,interneuron,GS,15,21,36,32,45,77,384,0.0120519741384722,334.309878946432,0.0104924323315056,1.46477212506624,0.00750029160913524,0.237520128824477,0.0159050690067686,0.513727858293076
