cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
SMBDL,motorneuron,GS,6,11,17,48,134,182,1878,0.0623878812039067,798.121017831261,0.0265138867128849,Inf,0.00607711012829905,0.150375939849624,0.00908756273930926,0.204385964912281
SMBDR,motorneuron,GS,13,12,25,95,111,206,1641,0.0545146501893562,951.893197234217,0.0316222575654182,Inf,0.00995882499510263,0.253424657534247,0.0200266344781392,0.187669376693767
SMBVL,motorneuron,GS,18,9,27,98,77,175,216,0.0071756029499701,901.70271940763,0.0299549106174882,Inf,0.00272604392628883,0.108695652173913,0.00478837296640367,0.199782608695652
SMBVR,motorneuron,GS,14,6,20,76,56,132,197,0.00654441565344495,376.249652154707,0.0124991579348451,Inf,0.00319360152472173,0.101604278074866,0.00335209107945653,0.113636363636364
SMDDL,motorneuron,GS,21,9,30,201,69,270,1123,0.037306491263039,858.74686400511,0.0285279006047808,Inf,0.0098338772150834,0.188084112149533,0.0172688435891786,0.357441866933689
SMDDR,motorneuron,GS,23,9,32,313,87,400,2178,0.0723539964121985,885.978312404988,0.0294325397782535,Inf,0.0127175452702092,0.197341513292434,0.0262539853778354,0.444639205375402
SMDVL,motorneuron,GS,14,15,29,171,315,486,4180,0.138861205235533,701.65100785992,0.0233091159344868,Inf,0.0273308964659022,0.287688442211055,0.0421177226545429,0.355256782945736
SMDVR,motorneuron,GS,15,8,23,154,170,324,1646,0.0546807521094944,287.302354215205,0.00954429453907397,Inf,0.0165470556067868,0.261133603238866,0.025827013464928,0.445614035087719
URADL,motorneuron,GS,2,1,3,14,16,30,0,0,1,3.32203840276394e-05,Inf,0.0116959064327485,0.166666666666667,0.0116959064327485,0.166666666666667
URADR,motorneuron,GS,2,2,4,13,26,39,4,0.000132881536110557,2.73923288613691,9.09983684186071e-05,Inf,0.0152359452159039,0.333333333333333,0.0123860253930844,0.25
URAVL,motorneuron,GS,2,4,6,38,37,75,8,0.000265763072221115,13.3641525141525,0.000443962278724089,Inf,0.0172862475363185,0.3,0.0179680948421922,0.3
URAVR,motorneuron,GS,3,2,5,30,27,57,5,0.000166101920138197,1.83477382180943,6.09518909643687e-05,Inf,0.0244922262193424,0.5,0.0251969243671798,0.491666666666667
URBL,interneuron,GS,1,6,7,19,28,47,171,0.00568068566872633,167.794761904762,0.0055742064283025,Inf,0.00313017389112383,0.125,0.00168084370519703,0.075
URBR,interneuron,GS,1,2,3,10,5,15,0,0,5.40400432900433,0.000179523099096549,Inf,0,0,0,0
URXL,sensory,GS,2,1,3,8,1,9,0,0,0,0,Inf,0.015283440875162,0.833333333333333,0.017101916658798,0.916666666666667
URXR,sensory,GS,3,9,12,10,56,66,14,0.000465085376386951,235.144365136282,0.00781158611176273,Inf,0.0027558141102661,0.0846153846153846,0.00495148268742762,0.152435897435897
URYDR,sensory,GS,2,0,2,3,0,3,0,0,0,0,Inf,0,0,0,0
URYVL,sensory,GS,1,1,2,2,1,3,0,0,5.20866628498207,0.000173033894258922,Inf,0,0,0,0
URYVR,sensory,GS,1,0,1,1,0,1,0,0,0,0,Inf,0,0,0,0
