assortavity,cpl,radius,diameter,transitivity,density,global_efficiency,mean_cc
-0.0640355372211257,0.886006545379315,1.70119047619048,3.11428571428571,0.00843718450710237,0.0632911392405063,1.66570313177054,0.232942329323296
-0.0210646327158559,0.970769318638136,2.0952380952381,3.77713952713953,0.00867142811767898,0.0632911392405063,1.61707827560829,0.2269554926073
-0.0360681763963022,0.977091885876245,1.92619047619048,4,0.00913800958191207,0.0632911392405063,1.58119387012712,0.241815857004437
-0.0431452200489799,0.906967000992131,1.67222222222222,3.66639928698752,0.00912598759587685,0.0632911392405063,1.65711681237996,0.23726281145084
-0.0275316658191888,0.941245561270468,2,3.60818713450292,0.00906320161860966,0.0632911392405063,1.59930196148321,0.240098006764063
-0.103844975085508,0.95208825671664,2.23611111111111,3.78333333333333,0.00868914891155038,0.0632911392405063,1.58058155347227,0.230330379986129
-0.0784966790638921,0.97233021630686,2.25,4.44345238095238,0.00830862393531382,0.0632911392405063,1.56465697079843,0.221863718253831
-0.0331165648979163,0.900750504879633,2.16666666666667,3.55474477213608,0.00931912916904782,0.0632911392405063,1.74637697115626,0.232120462660395
-0.0815461980273941,0.932926731773704,2.2,3.57821067821068,0.00858806321271186,0.0632911392405063,1.64459749136997,0.241078824260652
-0.078374860403244,0.92252472362465,2,4.3,0.00881702503779569,0.0632911392405063,1.70628775768233,0.225500289668444
-0.0892755079170132,0.932626078947364,2,3.69090909090909,0.00844978997958093,0.0632911392405063,1.63037231537887,0.232365229878776
-0.0431223079713049,0.970899759845279,2.12454212454212,3.74347826086957,0.00906620414527115,0.0632911392405063,1.58356334861175,0.229766344793905
-0.0663329161103806,0.955615970032266,2,3.5,0.00865165623642969,0.0632911392405063,1.63708272562679,0.225389295454654
-0.0502234471702574,0.978084556413233,2.11011904761905,3.36111111111111,0.00931353956389504,0.0632911392405063,1.56081746859414,0.247293480751078
-0.0685625592854131,0.939511758117529,2.21428571428571,3.825,0.00862382049544688,0.0632911392405063,1.6650196571864,0.226520175742927
-0.0455512207948306,0.960004756384839,1.66666666666667,3.26785714285714,0.00857365316372703,0.0632911392405063,1.56831528594541,0.234985418923963
-0.0769651166510881,0.91742430375754,2.25,3.96309523809524,0.0082384489170794,0.0632911392405063,1.68482097161964,0.230842969567323
-0.0490046985188009,0.912370709026599,2.08333333333333,3.50810994560995,0.00823553684491489,0.0632911392405063,1.65899820943751,0.231682722125386
-0.0643777292056687,0.979849264846911,2,3.59401709401709,0.00894743092095762,0.0632911392405063,1.58867587291704,0.235980780247296
-0.089004168559172,0.910866573007606,2.16783216783217,4,0.00863595231118159,0.0632911392405063,1.61678103935104,0.233618785483651
-0.0673446391900022,0.967600598226185,1.875,4.08706800445931,0.00881545188355653,0.0632911392405063,1.57477133916069,0.244957826188351
-0.0791399313272715,0.896838883915095,1.825,3.35,0.00909419470321081,0.0632911392405063,1.62871005999932,0.230720323457604
-0.0169037481095479,0.959531811633468,1.80277777777778,3.39444444444444,0.00892574921066282,0.0632911392405063,1.57686356514364,0.230239586461468
-0.0534105337904057,0.895814177785084,1.71025641025641,3.59285714285714,0.00891503809548975,0.0632911392405063,1.70270456085234,0.22930462273677
-0.045758996685696,0.914603207245224,1.47884615384615,3.04924242424242,0.00869972336420241,0.0632911392405063,1.61025498785531,0.240786515604498
-0.0345668363052007,0.992181946632504,2,3.80952380952381,0.00854905456048842,0.0632911392405063,1.53437407739114,0.229696676228548
-0.0498727785649713,0.934475410614269,1.7797619047619,3.47619047619048,0.00906201635926852,0.0632911392405063,1.63866741512553,0.23725412319973
-0.0245556622921711,0.941611639296335,2.11513157894737,3.5,0.00877492470341169,0.0632911392405063,1.64666813799661,0.233818205366487
-0.0216937583829234,0.883060469437151,1.52164502164502,2.91380188439012,0.0090948311516307,0.0632911392405063,1.70255949584497,0.23574525004789
-0.0256476957975894,0.965230547591572,2.24835164835165,3.51212121212121,0.00883260750052628,0.0632911392405063,1.58939887478492,0.235908127864201
-0.0706132733943057,0.917638137628079,2.09090909090909,3.45934343434343,0.009088818363486,0.0632911392405063,1.65236475434536,0.235335864777711
-0.0843236040834735,0.913913834742475,2,3.56428571428571,0.00845566312012042,0.0632911392405063,1.69801724029078,0.223183407154177
-0.0962274114730498,0.954977129569154,2.06709956709957,4.55787545787546,0.00834781607374091,0.0632911392405063,1.63661521139717,0.236252194936517
-0.0996073461458313,0.964364067507955,2.25396825396825,4.22777777777778,0.00867459082609891,0.0632911392405063,1.62608449049419,0.227565355275068
-0.0982492268442273,0.936604707633193,2.11688311688312,3.997557997558,0.00868640937559011,0.0632911392405063,1.63056934365265,0.241819253580366
-0.106001178356965,0.904631994576501,1.76666666666667,3.55,0.00855049094171213,0.0632911392405063,1.67019021132825,0.233287158150822
-0.0592617624268915,0.948518259456909,1.73333333333333,3.25396825396825,0.00848245000826678,0.0632911392405063,1.56150827549293,0.231591640314717
