cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
BAGR,sensory,GS,14,12,26,45,82,127,79,0.00101854000670431,115.135264515471,0.00148442877331,1.27083333333333,0.00476350740074225,0.328616352201258,0.00829965675955396,0.615723270440252
URXL,sensory,GS,18,25,43,77,97,174,330,0.00425466078749903,426.495961364212,0.00549877467528186,1.28194444444444,0.00294125053417099,0.285313901345291,0.00614133444543613,0.548930041152263
URXR,sensory,GS,23,27,50,89,144,233,484,0.00624016915499858,538.616517416116,0.00694433507924134,1.26572104018913,0.00257316997163289,0.218001651527663,0.00613937854856256,0.547722268097991
ALNL,sensory,GS,4,9,13,20,27,47,0,0,10.7358338018205,0.000138416154841552,1.36363636363636,0.0049727882295724,0.413333333333333,0.00719776704685081,0.641111111111111
ALNR,sensory,GS,11,10,21,43,45,88,9,0.000116036203295428,89.5018184084271,0.00115393902179453,1.25,0.002686403713129,0.257425742574257,0.00400294667259263,0.387458745874587
PLNL,sensory,GS,7,6,13,31,29,60,163,0.00210154457079498,62.0745847055083,0.000800322125596404,1.24583333333333,0.00254314814041444,0.191780821917808,0.00344694716189903,0.252853881278539
PLNR,sensory,GS,6,9,15,25,41,66,327,0.00421598205306722,75.5615687792979,0.000974208617355122,1.3768115942029,0.00187798861825526,0.151515151515152,0.00297716235527577,0.230639730639731
SDQL,sensory,GS,8,21,29,36,65,101,26.5,0.00034166215414765,113.943711716262,0.00146906618854931,1.35119047619048,0.00298473145732705,0.293233082706767,0.00600356198542133,0.598036758563074
SDQR,sensory,GS,13,19,32,46,121,167,299,0.00385498053170367,387.711248844183,0.00499872681008978,1.32668067226891,0.00257348677853993,0.194845360824742,0.00574795700432674,0.47014236622484
AQR,sensory,GS,13,22,35,149,201,350,1660,0.0214022330522679,156.445545098592,0.00201703856396937,1.33023088921706,0.00707619643656333,0.370719178082192,0.0118558343234516,0.664740296803653
PQR,sensory,GS,11,19,30,81,164,245,2592,0.0334184265490833,28.1694620715326,0.000363186380850579,1.24944629014396,0.0107733716825506,0.591981132075472,0.0145347681273297,0.787146226415094
ALML,sensory,GS,17,18,35,36,74,110,18,0.000232072406590856,311.899931027226,0.00402129820050058,1.36712361712362,0.00238318282283536,0.286449399656947,0.00529983054401777,0.51787556415216
ALMR,sensory,GS,7,12,19,31,55,86,8,0.000103143291818158,77.6098651916004,0.00100061712167815,1.36322751322751,0.00294479802510177,0.234939759036145,0.00546984763131016,0.490974612736661
AVM,sensory,GS,7,22,29,40,126,166,380.5,0.00490575281710116,90.7256673490929,0.00116971799784808,1.32205104263928,0.00438292097710149,0.29625,0.00847630446262793,0.578645833333333
PVM,sensory,GS,10,12,22,40,76,116,0,0,259.29548577133,0.00334307374450542,1.375,0.00839826125187004,0.529279279279279,0.0105942528590753,0.643772893772894
PLML,sensory,GS,10,12,22,65,129,194,626,0.00807096258477089,82.4573665507666,0.00106311552758782,1.35119047619048,0.0101462869259241,0.484162895927602,0.0136635244415185,0.638386123680241
PLMR,sensory,GS,8,12,20,51,119,170,1248,0.0160903535236327,111.329408760866,0.00143536021197063,1.36587301587302,0.00923069324282274,0.417582417582418,0.0144005762650095,0.597069597069597
FLPL,sensory,GS,11,19,30,41,257,298,1258,0.0162192826384054,382.34342263814,0.00492951990198989,1.24702380952381,0.00686519793892309,0.244705882352941,0.0110946956338229,0.483610644257703
FLPR,sensory,GS,10,21,31,60,219,279,3056,0.0394007374745365,251.38432680689,0.00324107587229429,1.28124326653738,0.00845393864792656,0.385964912280702,0.0140528317743143,0.667945906432749
DVA,sensory,GS,42,59,101,234,246,480,3386.5,0.0436618447177742,3020.71583660649,0.0389458218793545,1.31358543417367,0.002065057779655,0.145858223815213,0.00680658984174218,0.515181534581176
PVDL,sensory,GS,13,17,30,348,382,730,237,0.00305562002011294,226.520598688079,0.00292051002666356,1.25649350649351,0.00750790905072271,0.290588235294118,0.0136963338583222,0.563941176470588
PVDR,sensory,GS,9,17,26,357,385,742,739,0.00952786158170238,328.075021438126,0.00422984220930515,1.25952380952381,0.00989112570927558,0.28391167192429,0.0179334604526022,0.590667718191378
ADEL,sensory,GS,14,40,54,57,140,197,1228,0.0158324952940873,752.429190438619,0.00970100294523889,1.33730158730159,0.00180040063119511,0.175599435825106,0.00511953404442201,0.454382293252156
ADER,sensory,GS,16,29,45,54,103,157,422,0.00544080864340785,723.285412764824,0.00932525479957742,1.36769480519481,0.00192941620070783,0.172131147540984,0.00482993078174126,0.464071038251366
PDEL,sensory,GS,13,11,24,112,80,192,351,0.0045254119285217,140.940480460539,0.0018171331381416,1.40580628803245,0.00943743831953537,0.449056603773585,0.0123392613993907,0.622012578616352
PDER,sensory,GS,15,14,29,120,95,215,1318.5,0.0169993037827802,254.307091747624,0.00327875882194404,1.37132352941176,0.00736740026763469,0.38295165394402,0.0111644182883692,0.632527565733673
PHAL,sensory,GS,6,14,20,34,80,114,2,2.57858229545396e-05,68.4599275421089,0.000882647785540714,1.35250626566416,0.00431156501457335,0.331521739130435,0.00779875727363826,0.632246376811594
PHAR,sensory,GS,9,16,25,52,88,140,793,0.0102240788014749,141.571596050306,0.00182527005557239,1.36750184569952,0.00401884319711413,0.311643835616438,0.00658591519370246,0.533961187214612
PHBL,sensory,GS,12,16,28,46,201,247,0,0,159.855475517015,0.00206100249499775,1.25560224089636,0.00733923067439796,0.422972972972973,0.0107301350187066,0.681531531531531
PHBR,sensory,GS,8,14,22,54,185,239,743.5,0.00958587968335009,30.9705320556315,0.000399300328197203,1.25250626566416,0.0107966826623275,0.453333333333333,0.015834316395237,0.716666666666667
PHCL,sensory,GS,7,12,19,14,46,60,0,0,121.454452494179,0.00156590150452772,1.396918767507,0.00349685244726854,0.340361445783133,0.00575566523053648,0.596184738955823
PHCR,sensory,GS,10,14,24,28,118,146,276,0.00355844356772646,106.517026107014,0.00137331458841977,1.29656084656085,0.00631325879286205,0.468045112781955,0.00911335980046744,0.707706766917293
IL2DL,sensory,GS,4,14,18,5,88,93,0,0,126.229325312314,0.00162746351708716,0.986904761904762,0.00416040754877973,0.363333333333333,0.00649964623123842,0.544491525423729
IL2DR,sensory,GS,3,12,15,7,117,124,7,9.02503803408886e-05,48.426107366377,0.000624353515463461,1.26046176046176,0.005210384767232,0.323529411764706,0.00868689023644132,0.565277777777778
IL2L,sensory,GS,16,17,33,35,122,157,401,0.00517005750238519,275.48437036935,0.00355179560054344,1.20666666666667,0.0025165301988533,0.209302325581395,0.00510301789822901,0.446220930232558
IL2R,sensory,GS,7,15,22,20,96,116,41,0.000528609370568062,96.2325628243543,0.0012407179137252,1.21929824561404,0.00373983507196323,0.302222222222222,0.00672530212788067,0.541481481481481
IL2VL,sensory,GS,2,12,14,7,106,113,3,3.86787344318094e-05,9.41717694617935,0.000121414828732876,1.30919409145216,0.00621547029822166,0.337078651685393,0.00938206057467728,0.591947565543071
IL2VR,sensory,GS,5,15,20,16,152,168,11,0.000141822026249968,105.293543926109,0.00135754034096734,1.33333333333333,0.00538443546372077,0.290322580645161,0.00906163874074692,0.556003584229391
CEPDL,sensory,GS,19,26,45,42,177,219,415,0.00535055826306697,741.418456889591,0.00955904253229147,1,0.00198201362866934,0.170756646216769,0.00523010631826793,0.46044648943422
CEPDR,sensory,GS,14,23,37,37,155,192,393,0.00506691421056703,227.795935102006,0.00293695282615206,1.29141414141414,0.00367804914744091,0.296352583586626,0.00705004517712901,0.566595804988662
CEPVL,sensory,GS,14,22,36,52,146,198,591.5,0.00762615713880509,212.957261485971,0.00274563912078042,1.30935127674258,0.00341820251870068,0.240322580645161,0.00733587101171121,0.546841397849462
CEPVR,sensory,GS,21,22,43,61,125,186,260,0.00335215698409015,477.659926454881,0.00615842714802199,1.30555555555556,0.00187905964945231,0.175977653631285,0.00505990070275043,0.493519553072626
URYDL,sensory,GS,10,13,23,29,71,100,0,0,167.625934030939,0.00216118632875557,1.33333333333333,0.00416362133925596,0.323170731707317,0.00729348154228265,0.607892953929539
URYDR,sensory,GS,7,17,24,18,71,89,0,0,457.893942569906,0.00590358606753186,1.27777777777778,0.00311965267382541,0.284132841328413,0.00591290177008301,0.549169741697417
URYVL,sensory,GS,5,22,27,14,132,146,1,1.28929114772698e-05,209.210967262995,0.00269733848099579,1.25326797385621,0.00456556905759643,0.300578034682081,0.00813702050206429,0.60597302504817
URYVR,sensory,GS,10,16,26,22,140,162,0,0,229.695716387648,0.00296144653809401,1.32179487179487,0.0034342102573544,0.222741433021807,0.0074222416115669,0.539252336448598
OLLL,sensory,GS,14,19,33,60,190,250,169,0.0021789020396586,148.40212570976,0.0019133354698146,1.2,0.00527622794053524,0.322393822393822,0.0100563607470374,0.547697368421053
OLLR,sensory,GS,21,23,44,79,175,254,262,0.00337794280704469,375.647696072007,0.00484319249209673,1.29090909090909,0.00339694546620322,0.265273311897106,0.00736880279182502,0.504770318021201
OLQDL,sensory,GS,9,14,23,76,54,130,12,0.000154714937727238,65.4771693204312,0.000844191347830525,1.2,0.00357686790895507,0.266260162601626,0.00654187335303911,0.514939024390244
OLQDR,sensory,GS,13,13,26,76,55,131,362,0.00466723395477167,100.770897775542,0.00129923026450507,1.33080808080808,0.00369693648591509,0.27742946708464,0.00671267194533977,0.535579937304075
OLQVL,sensory,GS,16,13,29,95,60,155,25,0.000322322786931745,176.073588684035,0.00227010119238848,1.26587301587302,0.00344838717103418,0.263819095477387,0.00710993137137632,0.564070351758794
OLQVR,sensory,GS,16,13,29,92,102,194,1577,0.0203321213996545,130.592862957521,0.00168372222167454,1.22222222222222,0.00345713037206258,0.214646464646465,0.00776807617272695,0.520138888888889
IL1DL,sensory,GS,9,9,18,62,35,97,549,0.00707820840102112,110.086658971095,0.00141933754894272,1.04209956709957,0.00314375757288024,0.226351351351351,0.00528519261808926,0.41829954954955
IL1DR,sensory,GS,14,12,26,80,111,191,1388,0.0178953611304505,308.258137983979,0.00397434488517546,1.22474747474747,0.00522771989510278,0.361464968152866,0.0102835580356074,0.498057644110276
IL1L,sensory,GS,11,15,26,47,90,137,328,0.00422887496454449,142.62973769639,0.00183891258214577,1.28989898989899,0.00406905163502583,0.33015873015873,0.00705463270229611,0.578306878306878
IL1R,sensory,GS,14,14,28,52,93,145,709,0.00914107423738429,136.211652386061,0.00175616477638613,1.25326797385621,0.00420471586828626,0.303234501347709,0.00784811224626076,0.609389038634322
IL1VL,sensory,GS,11,12,23,83,89,172,755,0.0097341481653387,120.001110677296,0.00154716369713643,1.27215705441512,0.00640598153071355,0.357723577235772,0.0111609219861104,0.480923202614379
IL1VR,sensory,GS,10,9,19,87,101,188,930,0.0119904076738609,87.2879101133921,0.00112539529812785,1.33660130718954,0.00624807575536666,0.284848484848485,0.00944622064987335,0.469191919191919
AINL,interneuron,GS,9,15,24,13,50,63,143,0.00184368634124958,205.17146773967,0.00264525757122909,1.37020379880981,0.00158680747750808,0.203703703703704,0.00315456093218964,0.386768077601411
AINR,interneuron,GS,10,22,32,22,68,90,33,0.000425466078749903,175.832847139382,0.00226699733296436,1.35652590223486,0.00227860217538732,0.29320987654321,0.00489881300521481,0.475743348982786
AIML,interneuron,GS,10,19,29,23,62,85,30,0.000386787344318094,227.846797108425,0.00293760858549837,1.33333333333333,0.00223713803844071,0.228535353535354,0.00456726528172144,0.496212121212121
AIMR,interneuron,GS,12,25,37,23,72,95,3,3.86787344318094e-05,293.460773105606,0.00378356376970173,1.33404452690167,0.00224618874225907,0.286149162861492,0.00475614545779241,0.519647927314026
RIH,interneuron,GS,27,30,57,116,272,388,2187.5,0.0282032438565277,1352.62235796754,0.0174392403234515,1.16666666666667,0.00232044530916101,0.130861850443599,0.00655948535580889,0.428849809885932
URBL,interneuron,GS,9,20,29,36,81,117,123,0.00158582811170419,176.753023253667,0.00227886108214934,1.32040598290598,0.00264879459872633,0.280701754385965,0.00562626580436535,0.489120082815735
URBR,interneuron,GS,13,26,39,57,90,147,297,0.00382919470874913,239.487459320246,0.00308769061293218,1.32822104018913,0.00243472053427916,0.222602739726027,0.00515213198521329,0.508641552511415
RIR,interneuron,GS,23,27,50,79,112,191,159,0.0020499729248859,460.557160178691,0.00593792269640663,1.27678571428571,0.00286273485251287,0.247311827956989,0.00664222217769855,0.577715743038324
AIYL,interneuron,GS,14,15,29,133,203,336,1503,0.0193780459503365,223.735912121161,0.00288460730926435,1.20837775408671,0.00601399879406126,0.260705289672544,0.0104894617324796,0.526490344248531
AIYR,interneuron,GS,15,17,32,139,211,350,1257,0.0162063897269281,155.95643973219,0.00201073257177728,1.23572104018913,0.00513728998354874,0.302061855670103,0.00939348173194589,0.617182130584192
AIAL,interneuron,GS,26,23,49,216,122,338,2523,0.0325288156571517,447.605198197901,0.00577093419713135,1.25087719298246,0.00394569334186025,0.280709342560554,0.00805657530437005,0.600093713956171
AIAR,interneuron,GS,17,16,33,214,114,328,3292,0.0424434645831722,100.753429461859,0.00129900504708309,1.23404452690167,0.0089868309733362,0.489299610894942,0.0140781478563769,0.687407817109144
AUAL,interneuron,GS,12,17,29,62,101,163,329.5,0.0042482143317604,221.619030422524,0.00285731454091596,1.26289682539683,0.00408256382995026,0.273989898989899,0.00729982512731959,0.539036195286195
AUAR,interneuron,GS,13,12,25,61,90,151,1163,0.0149944560480648,140.656965240251,0.00181347780150397,1.26117558564367,0.00482120768286856,0.34020618556701,0.00797913163654935,0.61491981672394
AIZL,interneuron,GS,26,25,51,248,280,528,4509,0.0581341378510095,668.966440920996,0.00862492510405864,1.19345238095238,0.00394877686614702,0.212301587301587,0.00945022557968599,0.540436507936508
AIZR,interneuron,GS,21,19,40,238,219,457,3173,0.0409092081173771,372.033346824892,0.00479659300720574,1.23774509803922,0.00560401220479425,0.287662337662338,0.0117852288310477,0.606114718614719
RIS,interneuron,GS,24,29,53,77,221,298,2734.5,0.0352556664345943,512.269559627684,0.00660464608477971,1.25,0.00428762176585877,0.311029411764706,0.00867182475065391,0.586287758346582
ALA,interneuron,GS,11,13,24,524,684,1208,457,0.0058920605451123,260.396979544181,0.00335727520621156,1.25957042957043,0.00569349759381677,0.226591760299625,0.00707147412633513,0.320349563046192
PVQL,interneuron,GS,16,16,32,126,118,244,2087,0.0269075062530621,295.190355931856,0.00380586312797318,1.31581949963036,0.00357831744988304,0.28202479338843,0.00741503983101619,0.585829889807163
PVQR,interneuron,GS,23,27,50,137,143,280,1262,0.0162708542843145,927.382229768266,0.0119566569939953,1.29408036919558,0.00191504509475495,0.181668042939719,0.00536930673190279,0.509179741260666
ADAL,interneuron,GS,20,26,46,59,111,170,50,0.00064464557386349,453.960325584023,0.00585287029194739,1.29444444444444,0.00302580588484678,0.274682306940371,0.00615464503240136,0.530864527629234
ADAR,interneuron,GS,19,21,40,61,112,173,174.5,0.00224981305278358,325.88057363094,0.00420154938798562,1.275,0.0027364604123688,0.214378238341969,0.00627371578308634,0.524805699481865
RIFL,interneuron,GS,13,11,24,34,60,94,183,0.00235940280034037,105.971016899751,0.00136627494004475,1.32347554406378,0.00206211842100543,0.210332103321033,0.00424153864838009,0.445571955719557
RIFR,interneuron,GS,17,23,40,48,90,138,196,0.00252701064954488,493.610457667524,0.00636407593496202,1.30833333333333,0.00228491890707716,0.256809338521401,0.00488254852850614,0.566061392131431
BDUL,interneuron,GS,7,13,20,52,57,109,143.5,0.00185013279698822,95.062708207603,0.00122563508171015,1.33333333333333,0.00207395204551317,0.232432432432432,0.00331460092826963,0.349099099099099
BDUR,interneuron,GS,10,16,26,59,84,143,449,0.00578891725329414,204.473405572107,0.00263625751749706,1.40238095238095,0.00288146405668369,0.248427672955975,0.00611094195626279,0.495754716981132
PVR,interneuron,GS,31,44,75,198,303,501,6410,0.0826435625692994,1890.61636095522,0.0243755493792736,1.3125,0.00279171978944451,0.166848418756816,0.0089055761516379,0.409864729001005
AVFL,interneuron,GS,22,30,52,105,111,216,38,0.000489930636136252,510.087596593658,0.00657651422853534,1.44719065104622,0.00259494691744855,0.234327217125382,0.00547347430863464,0.567979102956167
AVFR,interneuron,GS,16,26,42,96,110,206,534.5,0.00689126118460071,396.124082810215,0.00510719273368679,1.42393483709273,0.00337312877775797,0.267688679245283,0.00579272862231601,0.535790094339623
AVHL,interneuron,GS,28,34,62,120,131,251,1052,0.0135633428740878,889.028342478985,0.0114621637203655,1.35250626566416,0.00227083506674628,0.193048128342246,0.00574455271788049,0.521014769544181
AVHR,interneuron,GS,31,32,63,131,151,282,2816,0.0363064387199918,852.379578649339,0.0109896544525585,1.35273139558854,0.00289306661169244,0.22630761263594,0.0068684523116218,0.563222855170033
PVPL,interneuron,GS,36,37,73,235,254,489,4929,0.0635491606714628,1057.22592319667,0.0136307202392496,1.31194629014396,0.00397817010453597,0.284751636503658,0.0095315360262156,0.590987780040733
PVPR,interneuron,GS,32,35,67,243,290,533,3056,0.0394007374745365,1084.13713994889,0.0139776841745815,1.314101856959,0.00417911634231942,0.268069533394328,0.00935600862979306,0.599229948154925
LUAL,interneuron,GS,12,13,25,48,118,166,4,5.15716459090792e-05,53.1631549511899,0.000685427850638069,1.26966873706004,0.00995075337324642,0.570689655172414,0.0130464219657087,0.769540229885057
LUAR,interneuron,GS,13,16,29,67,131,198,35,0.000451251901704443,78.9315993048906,0.00101765812259728,1.2547619047619,0.00931668767763409,0.552030456852792,0.0139795857775139,0.770093062605753
PVNL,interneuron,GS,19,24,43,57,120,177,40,0.000515716459090792,215.061561705521,0.00277276967723268,1.37444629014396,0.00452034161717538,0.392454954954955,0.00773241636223607,0.666197447447447
PVNR,interneuron,GS,30,40,70,88,117,205,12,0.000154714937727238,1367.62768777666,0.0176327027123676,1.41611295681063,0.00228853543684245,0.248641872127037,0.00532716243200702,0.526910985927379
AVG,interneuron,GS,22,31,53,84,95,179,80,0.00103143291818158,399.070232346003,0.00514517717885051,1.35850340136054,0.00348044722146381,0.353157121879589,0.00692382287364385,0.638988095238095
DVB,interneuron,GS,12,13,25,62,121,183,11,0.000141822026249968,45.7354592204369,0.000589663227101376,1.33707482993197,0.011313107309366,0.615916955017301,0.0145535891132891,0.739368998628258
RIBL,interneuron,GS,35,28,63,271,135,406,1254.5,0.016174157448235,895.352735381567,0.0115437035582059,1.32619047619048,0.00364664819623603,0.241325737959606,0.00908530003417171,0.552883729500645
RIBR,interneuron,GS,34,31,65,285,120,405,1285,0.0165673912482917,1089.15048092518,0.0140423207359941,1.34072104018913,0.00351334332025824,0.249148418491484,0.00872058613093751,0.547477103853465
RIGL,interneuron,GS,30,29,59,203,220,423,3273.5,0.0422049457208427,1345.11466577499,0.0173424443126144,1.28436147186147,0.00269832997322656,0.187278106508876,0.00684296931047183,0.503974358974359
RIGR,interneuron,GS,25,27,52,225,205,430,1684,0.0217116629277223,782.819824871244,0.0100928267047168,1.29670715087382,0.00318438174922069,0.188837920489297,0.00776187536536933,0.501968654434251
RMGL,interneuron,GS,26,33,59,85,118,203,619,0.00798071220443001,853.886796166349,0.0110090868745823,1.32584008780817,0.00143263287684592,0.152622274602239,0.00450464985666736,0.499287959143587
RMGR,interneuron,GS,20,33,53,63,124,187,57,0.000734895954204378,583.044224991247,0.00751713758014553,1.23792270531401,0.00175765704339395,0.187454145267792,0.00458539391101905,0.521307165566153
AIBL,interneuron,GS,38,31,69,286,198,484,2419,0.0311879528635156,1133.16535042727,0.0146098005521682,1.22587719298246,0.00291120910854857,0.192688172043011,0.00822369175680027,0.489563365282215
AIBR,interneuron,GS,38,35,73,321,164,485,2966,0.0382403754415822,1532.36463998201,0.0197566416541865,1.20374149659864,0.00263200625976432,0.17191097467383,0.00696042481684132,0.511943591711435
RICL,interneuron,GS,20,23,43,99,107,206,506,0.00652381320749852,386.480012776786,0.0049828525924652,1.28174603174603,0.00195914564378669,0.168533034714446,0.00517728394595322,0.450597237775289
RICR,interneuron,GS,24,26,50,114,108,222,622,0.00801939093886181,513.349800859708,0.00661857353935829,1.28333333333333,0.00216805657621414,0.192751235584843,0.00581247953778534,0.521142229544207
SAADL,interneuron,GS,17,13,30,81,62,143,439,0.00565998813852144,215.768623375466,0.00278188576075226,1.27083333333333,0.00236298877017866,0.196261682242991,0.00544448095166765,0.480003894080997
SAADR,interneuron,GS,15,17,32,72,91,163,681,0.00878007271602073,261.226147212286,0.00336796559155625,1.2518115942029,0.00288133021241146,0.217659137577002,0.00638883206537617,0.531913073237509
SAAVL,interneuron,GS,15,13,28,83,160,243,1741,0.0224465588819267,129.619143245223,0.00167116813962021,1.23863636363636,0.00449465625728971,0.227027027027027,0.00827425809626119,0.457702702702703
SAAVR,interneuron,GS,17,20,37,82,143,225,5530,0.071297800469302,454.64877023961,0.00586174634794887,1.08333333333333,0.00405235356794995,0.318740399385561,0.00800212446017488,0.503587820670437
AVKL,interneuron,GS,30,37,67,173,117,290,1307,0.0168510353007916,1144.98527279684,0.0147621937649473,1.3125,0.00238174102528065,0.169107551487414,0.00624415450405114,0.510240274599542
AVKR,interneuron,GS,24,27,51,140,103,243,1701,0.0219308424228359,620.019983332592,0.00799386275924541,1.35542455101353,0.00272922069980527,0.210987261146497,0.00626237132047797,0.542024946921444
DVC,interneuron,GS,29,32,61,183,252,435,5796.5,0.0747337613779944,1335.3888047048,0.0172170496467961,1.28707482993197,0.00383869381281788,0.217331118493909,0.00832515113103477,0.559551495016611
AVJL,interneuron,GS,37,27,64,188,125,313,1875,0.0241742090198809,611.342426336005,0.00788198378504944,1.3125,0.00419168932524174,0.306265664160401,0.00848263937282213,0.613680033416875
AVJR,interneuron,GS,33,27,60,124,101,225,40,0.000515716459090792,557.232012323344,0.00718434300718579,1.35119047619048,0.00393394375972412,0.314179531160663,0.00745708216139648,0.625771869639794
PVT,interneuron,GS,40,37,77,176,186,362,1771.5,0.0228397926819834,2603.65285202654,0.0335686657387192,1.29465058750773,0.00293416351170639,0.20611610228058,0.00698327180512558,0.544980995162405
AVDL,interneuron,GS,43,36,79,316,191,507,1414.5,0.0182370232845981,951.658904299931,0.0122696540096946,1.2518315018315,0.00374726622594023,0.20754408883083,0.00883814638164165,0.560360875244938
AVDR,interneuron,GS,50,41,91,293,211,504,389,0.00501534256465795,1477.93945615551,0.0190549425769773,1.2411158493248,0.00319758942145922,0.174644084437899,0.00777662716781119,0.53391834396989
AVL,interneuron,GS,27,26,53,166,154,320,2031,0.026185503210335,678.022777752072,0.00874168765313004,1.32874149659864,0.00390647600334923,0.24834680382072,0.00752021204206317,0.54005020818026
PVWL,interneuron,GS,12,9,21,44,30,74,18,0.000232072406590856,12.5077243276671,0.000161260982538706,1.3541366041366,0.00659476766348039,0.578817733990148,0.00880886654051566,0.777504105090312
PVWR,interneuron,GS,14,13,27,47,48,95,0,0,76.3129990672487,0.00098389674153901,1.3541366041366,0.00609364970937032,0.497050147492625,0.00862165043335846,0.73180924287119
