cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
OLLR,sensory,GS,19,21,40,63,159,222,1258,0.0162192826384054,683.434198800145,0.00881145662566908,Inf,0.0133801473141736,0.256827048114434,0.0262472607808411,0.464357864357864
OLQDL,sensory,GS,5,10,15,62,40,102,13,0.000167607849204507,52.8145360726312,0.000680933138297506,Inf,0.0121646184018628,0.191176470588235,0.0217880956483417,0.370296451914099
OLQDR,sensory,GS,10,8,18,49,28,77,15,0.000193393672159047,80.6803247810832,0.00104020428535988,Inf,0.0108998090106265,0.220394736842105,0.019879859636264,0.426315789473684
OLQVL,sensory,GS,13,8,21,80,45,125,12,0.000154714937727238,214.610872835855,0.00276695898553228,Inf,0.0115120249652683,0.193236714975845,0.0234244687765093,0.422705314009662
OLQVR,sensory,GS,12,8,20,70,80,150,3019,0.0389236997498775,103.758410511567,0.00133774800174786,Inf,0.0152582465243026,0.209677419354839,0.0299904048723255,0.445250896057348
IL1DL,sensory,GS,6,6,12,56,29,85,567,0.00731028080761198,75.8738867203723,0.000978235304922156,Inf,0.0225458587921663,0.2578125,0.0251339845805494,0.309895833333333
IL1DR,sensory,GS,11,10,21,64,95,159,867,0.0111781542507929,480.239112984367,0.00619168037163002,Inf,0.0250068198026976,0.396039603960396,0.044001456068101,0.475711382113821
IL1L,sensory,GS,9,12,21,33,76,109,277,0.00357133647920373,325.688463769549,0.00419907253254879,Inf,0.0146942475547637,0.278325123152709,0.025797817556388,0.488136288998358
IL1R,sensory,GS,14,12,26,36,77,113,1236,0.0159356385859055,247.237063923621,0.00318760557906734,Inf,0.0139168759225053,0.2609375,0.0278319144446726,0.562083333333333
IL1VL,sensory,GS,7,10,17,60,66,126,90,0.00116036203295428,118.733599499554,0.00153082178772536,Inf,0.0307882333337291,0.390977443609023,0.0452081542082198,0.509708737864078
IL1VR,sensory,GS,8,8,16,63,77,140,357,0.00460276939738532,76.6127463305901,0.000987761356470824,Inf,0.0276217007090351,0.310344827586207,0.0449276292683675,0.557471264367816
AINL,interneuron,GS,7,13,20,8,45,53,89,0.00114746912147701,258.079670609388,0.00332739834724979,Inf,0.00550053456191874,0.165775401069519,0.0104002595177638,0.306932773109244
AINR,interneuron,GS,4,18,22,7,53,60,0,0,135.415598386639,0.00174590132264046,Inf,0.00879905361686159,0.275330396475771,0.0162735229275722,0.336936592818946
AIML,interneuron,GS,8,18,26,20,59,79,623,0.00803228385033908,356.576127370642,0.00459730444509737,Inf,0.00899646282526626,0.233438485804416,0.018169169595302,0.508964248159832
AIMR,interneuron,GS,8,23,31,17,66,83,370.5,0.00477682370232846,354.487087467969,0.00457037063855971,Inf,0.00864198712877214,0.257608695652174,0.0186481158437764,0.47327943615257
RIH,interneuron,GS,24,29,53,110,266,376,4429,0.0571027049328279,2413.317934263,0.0311146944929605,Inf,0.00881325363461806,0.115553925165077,0.0244072596638492,0.369534989344234
URBL,interneuron,GS,5,16,21,17,62,79,98,0.00126350532477244,204.37506844223,0.00263498966558663,Inf,0.010175696034162,0.285024154589372,0.018895717330855,0.428085376162299
URBR,interneuron,GS,9,24,33,38,71,109,216,0.00278486887909028,209.623575826184,0.00270265820667575,Inf,0.00971109749345234,0.238003838771593,0.0189609766761993,0.501615483045426
RIR,interneuron,GS,21,26,47,70,103,173,1851,0.0238647791444264,905.496650343737,0.0116744881558461,Inf,0.00996795832526353,0.21087160262418,0.0233104342178252,0.532286785379569
AIYL,interneuron,GS,12,12,24,121,191,312,2244,0.0289316933549934,326.737433201575,0.00421259680257826,Inf,0.0282191804486072,0.283333333333333,0.046753581610112,0.512746913580247
AIYR,interneuron,GS,12,14,26,130,202,332,1636,0.0210928031768134,274.431153352194,0.00353821656677489,Inf,0.0234406551095643,0.292452830188679,0.0414049477535577,0.596305031446541
AIAL,interneuron,GS,22,18,40,195,101,296,4957.33333333334,0.0639144598299855,528.867849772251,0.00681864637028765,Inf,0.0143805590685404,0.229465449804433,0.0302436298786447,0.540993046501521
AIAR,interneuron,GS,15,13,28,189,89,278,3315,0.0427400015471494,260.41549732554,0.00335751395432738,Inf,0.0296496447915616,0.420980926430518,0.0504541172300558,0.544444444444444
AUAL,interneuron,GS,8,12,20,50,89,139,326,0.00420308914158995,158.26652241722,0.00204051626334056,Inf,0.0256673314477832,0.359459459459459,0.0388708196354449,0.587387387387387
AUAR,interneuron,GS,10,10,20,51,80,131,892,0.0115004770377247,313.866248310869,0.00404664975517481,Inf,0.0237080675358811,0.364130434782609,0.0356140597053493,0.593478260869565
AIZL,interneuron,GS,23,20,43,216,248,464,6910.33333333334,0.0890943159450934,804.773600246444,0.0103758747872211,Inf,0.0156336767754652,0.193512304250559,0.0350409111563657,0.46939783743475
AIZR,interneuron,GS,18,16,34,206,187,393,4810,0.0620149042056677,589.17660968965,0.00759620187320659,Inf,0.0202789660994531,0.232851985559567,0.0429674185536144,0.526594464500602
RIS,interneuron,GS,19,26,45,40,184,224,1748.5,0.0225432557180062,1281.39734805284,0.0165209425756535,Inf,0.0130477592854603,0.251533742331288,0.0278070721455202,0.497673766816144
ALA,interneuron,GS,5,8,13,12,172,184,189,0.00243676026920399,207.367070797269,0.00267356528708992,Inf,0.0106875661904591,0.149350649350649,0.014412944509775,0.222294372294372
PVQL,interneuron,GS,9,11,20,48,40,88,156,0.00201129419045409,235.669564451777,0.0030384668323635,Inf,0.0101608192289419,0.232620320855615,0.0166873850398069,0.386363636363636
PVQR,interneuron,GS,12,18,30,38,44,82,246,0.00317165622340837,705.139928075776,0.00909130667176937,Inf,0.00437769361341322,0.145161290322581,0.0115632366125192,0.385802062760588
ADAL,interneuron,GS,16,21,37,39,91,130,301,0.00388076635465821,635.189440316731,0.00818944122530016,Inf,0.0116839530143035,0.247727272727273,0.0214699783658166,0.449067796610169
ADAR,interneuron,GS,16,18,34,46,97,143,1798,0.0231814548361311,436.110227856182,0.00562273056208172,Inf,0.010478207356624,0.201077199281867,0.0228076565306364,0.479787552363854
RIFL,interneuron,GS,10,7,17,30,56,86,549,0.00707820840102112,60.7132583221404,0.000782770665043971,Inf,0.012013423651076,0.259259259259259,0.0236683752672871,0.514691358024691
RIFR,interneuron,GS,14,20,34,41,83,124,257,0.00331347824965834,456.220394005869,0.00588200915404282,Inf,0.00947327316040588,0.244144144144144,0.0202428370854657,0.548678678678679
BDUL,interneuron,GS,6,12,18,28,33,61,394.5,0.00508625357778293,278.219233713668,0.00358705595154415,Inf,0.00759811817328739,0.208053691275168,0.0124316964062574,0.332774049217002
BDUR,interneuron,GS,7,13,20,31,56,87,365.5,0.00471235914494211,218.088682609978,0.00281179807908483,Inf,0.00869781609731137,0.188172043010753,0.0136486155387131,0.299283154121864
PVR,interneuron,GS,17,29,46,42,147,189,1382.5,0.0178244501173255,1926.68755878931,0.0248406121398276,Inf,0.00611931759717095,0.146116504854369,0.0161916824897962,0.261578707916287
AVFL,interneuron,GS,15,23,38,48,54,102,289,0.00372605141693097,809.73105809488,0.0104397908524133,Inf,0.00707032415384815,0.199134199134199,0.0148675202858451,0.468157768157768
AVFR,interneuron,GS,12,22,34,38,52,90,238.666666666667,0.00307710820590839,593.948406949992,0.00765772423287166,Inf,0.00886320710838229,0.246835443037975,0.0164894069449406,0.502630672522174
AVHL,interneuron,GS,17,24,41,37,48,85,520.5,0.00671076042391893,666.070785259771,0.00858759167194981,Inf,0.00560661605650835,0.192355117139334,0.0125317858851829,0.442200986436498
AVHR,interneuron,GS,17,19,36,26,46,72,31.5,0.000406126711533999,569.399502592796,0.00734121738213037,Inf,0.0055363251791524,0.197115384615385,0.0129661346141825,0.482259233821734
PVPL,interneuron,GS,15,13,28,45,64,109,468,0.00603388257136226,527.626422978711,0.00680264076453303,Inf,0.0110913157419466,0.220430107526882,0.02063543272912,0.471370967741935
PVPR,interneuron,GS,17,21,38,29,76,105,165.5,0.00213377684948815,660.834093217843,0.00852007546501951,Inf,0.00978755852143327,0.256834532374101,0.019996371414535,0.563057553956835
LUAL,interneuron,GS,7,9,16,22,92,114,351,0.0045254119285217,473.005181250828,0.00609841393015689,Inf,0.0413748382155136,0.482608695652174,0.0492220065605602,0.658333333333333
